Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
497.653,739.74,1341.69,1788.72,-10.0611,1350.51,1.49
501.606,744.253,1344.69,1788.72,-10.0526,1346.39,1.5
505.568,748.759,1347.69,1788.72,-10.044,1342.28,1.51
509.536,753.259,1350.69,1788.72,-10.0354,1338.17,1.52
513.513,757.752,1353.69,1788.72,-10.0267,1334.06,1.53
517.496,762.239,1356.69,1788.72,-10.018,1329.96,1.54
521.487,766.72,1359.69,1788.72,-10.0092,1325.86,1.55
525.485,771.194,1362.69,1788.72,-10.0004,1321.77,1.56
529.49,775.661,1365.69,1788.72,-9.99151,1317.68,1.57
533.503,780.122,1368.69,1788.72,-9.9826,1313.59,1.58
537.523,784.576,1371.69,1788.72,-9.97365,1309.51,1.59
541.55,789.024,1374.69,1788.72,-9.96466,1305.43,1.6
545.584,793.465,1377.69,1788.72,-9.95563,1301.35,1.61
549.626,797.899,1380.69,1788.72,-9.94655,1297.28,1.62
553.675,802.327,1383.69,1788.72,-9.93742,1293.21,1.63
557.731,806.749,1386.69,1788.72,-9.92826,1289.15,1.64
561.794,811.163,1389.69,1788.72,-9.91905,1285.09,1.65
565.864,815.572,1392.69,1788.72,-9.9098,1281.03,1.66
569.942,819.973,1395.69,1788.72,-9.90051,1276.98,1.67
574.026,824.368,1398.69,1788.72,-9.89118,1272.93,1.68
578.118,828.757,1401.69,1788.72,-9.8818,1268.88,1.69
582.217,833.138,1404.69,1788.72,-9.87238,1264.84,1.7
586.323,837.514,1407.69,1788.72,-9.86292,1260.8,1.71
590.436,841.882,1410.69,1788.72,-9.85342,1256.76,1.72
594.555,846.244,1413.69,1788.72,-9.84388,1252.73,1.73
598.682,850.599,1416.69,1788.72,-9.8343,1248.7,1.74
602.816,854.948,1419.69,1788.72,-9.82468,1244.67,1.75
606.957,859.29,1422.69,1788.72,-9.81501,1240.65,1.76
611.105,863.626,1425.69,1788.72,-9.80531,1236.64,1.77
615.26,867.954,1428.69,1788.72,-9.79557,1232.62,1.78
619.421,872.276,1431.69,1788.72,-9.78578,1228.61,1.79
623.59,876.592,1434.69,1788.72,-9.77596,1224.6,1.8
627.765,880.901,1437.69,1788.72,-9.7661,1220.6,1.81
631.948,885.203,1440.69,1788.72,-9.7562,1216.6,1.82
636.137,889.498,1443.69,1788.72,-9.74626,1212.61,1.83
640.333,893.787,1446.69,1788.72,-9.73628,1208.61,1.84
644.536,898.069,1449.69,1788.72,-9.72626,1204.63,1.85
648.745,902.345,1452.69,1788.72,-9.71621,1200.64,1.86
652.962,906.613,1455.69,1788.72,-9.70612,1196.66,1.87
657.185,910.875,1458.69,1788.72,-9.69598,1192.68,1.88
661.415,915.131,1461.69,1788.72,-9.68581,1188.71,1.89
665.651,919.379,1464.69,1788.72,-9.67561,1184.74,1.9
669.895,923.621,1467.69,1788.72,-9.66537,1180.77,1.91
674.145,927.857,1470.69,1788.72,-9.65508,1176.81,1.92
678.401,932.085,1473.69,1788.72,-9.64477,1172.85,1.93
682.665,936.307,1476.69,1788.72,-9.63441,1168.89,1.94
686.935,940.522,1479.69,1788.72,-9.62402,1164.94,1.95
691.211,944.73,1482.69,1788.72,-9.6136,1160.99,1.96
695.494,948.932,1485.69,1788.72,-9.60313,1157.05,1.97
699.784,953.127,1488.69,1788.72,-9.59264,1153.11,1.98
704.081,957.315,1491.69,1788.72,-9.5821,1149.17,1.99
708.384,961.497,1494.69,1788.72,-9.57153,1145.24,2
712.693,965.671,1497.69,1788.72,-9.56093,1141.31,2.01
717.009,969.84,1500.69,1788.72,-9.55029,1137.38,2.02
721.331,974.001,1503.69,1788.72,-9.53962,1133.46,2.03
725.66,978.155,1506.69,1788.72,-9.52891,1129.54,2.04
729.996,982.303,1509.69,1788.72,-9.51817,1125.62,2.05
734.338,986.444,1512.69,1788.72,-9.5074,1121.71,2.06
738.686,990.579,1515.69,1788.72,-9.49659,1117.8,2.07
743.041,994.706,1518.69,1788.72,-9.48574,1113.9,2.08
747.402,998.827,1521.69,1788.72,-9.47487,1110,2.09
751.769,1002.94,1524.69,1788.72,-9.46396,1106.1,2.1
756.143,1007.05,1527.69,1788.72,-9.45302,1102.21,2.11
760.523,1011.15,1530.69,1788.72,-9.44204,1098.32,2.12
764.909,1015.24,1533.69,1788.72,-9.43104,1094.43,2.13
769.302,1019.33,1536.69,1788.72,-9.42,1090.55,2.14
773.701,1023.41,1539.69,1788.72,-9.40893,1086.67,2.15
778.107,1027.48,1542.69,1788.72,-9.39783,1082.8,2.16
782.518,1031.55,1545.69,1788.72,-9.38669,1078.92,2.17
786.936,1035.61,1548.69,1788.72,-9.37553,1075.06,2.18
791.36,1039.66,1551.69,1788.72,-9.36433,1071.19,2.19
795.79,1043.71,1554.69,1788.72,-9.35311,1067.33,2.2
800.226,1047.75,1557.69,1788.72,-9.34185,1063.47,2.21
804.669,1051.78,1560.69,1788.72,-9.33056,1059.62,2.22
809.118,1055.81,1563.69,1788.72,-9.31925,1055.77,2.23
813.572,1059.83,1566.69,1788.72,-9.3079,1051.92,2.24
818.033,1063.84,1569.69,1788.72,-9.29652,1048.08,2.25
