Missile X, Missile Y, Target X, Target Y, Beta, Separation, Time 
2187.89,1723.13,2328.69,1788.72,958.033,4.78
2193.64,1724.84,2331.69,1788.72,956.693,4.79
2199.39,1726.54,2334.69,1788.72,955.355,4.8
2205.14,1728.24,2337.69,1788.72,954.018,4.81
2210.9,1729.93,2340.69,1788.72,952.682,4.82
2216.66,1731.62,2343.69,1788.72,951.348,4.83
2222.42,1733.29,2346.69,1788.72,950.014,4.84
2228.18,1734.97,2349.69,1788.72,948.683,4.85
2233.95,1736.63,2352.69,1788.72,947.352,4.86
2239.71,1738.29,2355.69,1788.72,946.023,4.87
2245.48,1739.94,2358.69,1788.72,944.695,4.88
2251.25,1741.58,2361.69,1788.72,943.368,4.89
2257.02,1743.22,2364.69,1788.72,942.043,4.9
2262.8,1744.85,2367.69,1788.72,940.718,4.91
2268.57,1746.48,2370.69,1788.72,939.396,4.92
2274.35,1748.1,2373.69,1788.72,938.074,4.93
2280.13,1749.71,2376.69,1788.72,936.753,4.94
2285.91,1751.32,2379.69,1788.72,935.434,4.95
2291.69,1752.92,2382.69,1788.72,934.116,4.96
